source,target,value
Nonlinear dimensionality reduction,Cluster analysis,0.912411994168
Nonlinear dimensionality reduction,Support vector machine,0.915108030634
Nonlinear dimensionality reduction,Predictive inference,0.917011524854
Nonlinear dimensionality reduction,Linear classifier,0.902007715921
Nonlinear dimensionality reduction,Pattern recognition,0.902439036903
Nonlinear dimensionality reduction,Topic model,0.929232638785
Nonlinear dimensionality reduction,National accounts,0.905177696459
Nonlinear dimensionality reduction,Pedometric mapping,0.90677877527
Nonlinear dimensionality reduction,One-class classification,0.92203970252
Nonlinear dimensionality reduction,Data collection,0.915267643013
Nonlinear dimensionality reduction,Data visualization,0.907440729275
Nonlinear dimensionality reduction,Biclustering,0.907850629825
Nonlinear dimensionality reduction,Prior knowledge for pattern recognition,0.904854880203
Nonlinear dimensionality reduction,Anomaly detection,0.912754278227
Nonlinear dimensionality reduction,Topological data analysis,0.905537081372
Nonlinear dimensionality reduction,Boolean analysis,0.928001216778
Nonlinear dimensionality reduction,TinkerPlots,0.911474773785
Nonlinear dimensionality reduction,Text analytics,0.901187448392
Nonlinear dimensionality reduction,Data clustering,0.907617857661
Nonlinear dimensionality reduction,Extrapolation domain analysis,0.915108030634
Nonlinear dimensionality reduction,Statistical finance,0.902289399988
Nonlinear dimensionality reduction,Coding (social sciences),0.905347596389
Nonlinear dimensionality reduction,Catastro of Ensenada,0.94212428699
Nonlinear dimensionality reduction,Optimal matching,0.900910833804
Cross-validation (statistics),Overdispersion,0.917415147731
Cross-validation (statistics),Uncomfortable science,0.935179681777
Cross-validation (statistics),Resampling (statistics),0.902816994748
Cross-validation (statistics),Underdispersion,0.919837857993
Cross-validation (statistics),Curve fitting,0.935179681777
Cross-validation (statistics),Randomization test,0.934878177371
Cross-validation (statistics),Overfitting,0.919837857993
Cross-validation (statistics),Data-snooping bias,0.943853556861
Cross-validation (statistics),Anomaly detection,0.901776516858
Cross-validation (statistics),Permutation test,0.903771759064
Cross-validation (statistics),VC dimension,0.919837857993
Cross-validation (statistics),Circular analysis,0.904992338165
Cross-validation (statistics),Combinatorial data analysis,0.90508727356
Cross-validation (statistics),Data dredging,0.902017988207
Cross-validation (statistics),Isomap,0.901776516858
Cross-validation (statistics),Imputation (statistics),0.902228970146
Wrapped exponential distribution,Hypoexponential distribution,0.91813460961
Wrapped exponential distribution,U-quadratic distribution,0.905125565676
Wrapped exponential distribution,Conway Maxwell Poisson distribution,0.948407578594
Wrapped exponential distribution,Inverse-chi-squared distribution,0.956172620764
Wrapped exponential distribution,Normal-gamma distribution,0.933937094299
Wrapped exponential distribution,Exponential random numbers,0.976117763356
Wrapped exponential distribution,Beta-binomial distribution,0.909013903681
Wrapped exponential distribution,Inverse-gamma distribution,0.95346384923
Wrapped exponential distribution,Wrapped L vy distribution,0.92962943922
Wrapped exponential distribution,Normal-exponential-gamma distribution,0.986542323895
Wrapped exponential distribution,Elliptical distribution,0.921804396322
Wrapped exponential distribution,Asymptotic normality,0.909773828577
Wrapped exponential distribution,Wrapped Cauchy distribution,0.940848400524
Wrapped exponential distribution,Beta prime distribution,0.950608706706
Wrapped exponential distribution,Zipf Mandelbrot law,0.931557937848
Wrapped exponential distribution,Kumaraswamy distribution,0.937092845873
Wrapped exponential distribution,Dirichlet-multinomial distribution,0.956408313841
Wrapped exponential distribution,De Moivre Laplace theorem,0.942936991503
Wrapped exponential distribution,Normal-scaled inverse gamma distribution,0.903356910648
Wrapped exponential distribution,Bimodal distribution,0.964488931127
Wrapped exponential distribution,Cumulative distribution function,0.949006149364
Wrapped exponential distribution,Yule Simon distribution,0.907683958369
Wrapped exponential distribution,Dirichlet distribution,0.914833824007
Wrapped exponential distribution,Wrapped normal distribution,0.920332278931
Wrapped exponential distribution,Sichel distribution,0.944239340164
Wrapped exponential distribution,Landau distribution,0.912746710655
Wrapped exponential distribution,Beta distribution,0.941734034817
Wrapped exponential distribution,Nakagami distribution,0.93667965682
Wrapped exponential distribution,Rice distribution,0.919197137374
Wrapped exponential distribution,Cantor distribution,0.940891514874
Wrapped exponential distribution,Skew normal distribution,0.935803011212
Wrapped exponential distribution,Gaussian q-distribution,0.982431919385
Wrapped exponential distribution,Raised cosine distribution,0.939822358648
Wrapped exponential distribution,Exponential distribution,0.941505593291
Wrapped exponential distribution,Generalized multivariate log-gamma distribution,0.909013903681
Wrapped exponential distribution,Cauchy distribution,0.905267681002
Wrapped exponential distribution,Multivariate P lya distribution,0.907080198835
Wrapped exponential distribution,Infinite divisibility (probability),0.942936991503
Wrapped exponential distribution,Location-scale family,0.907479921618
Wrapped exponential distribution,Circular uniform distribution,0.910056713325
Wrapped exponential distribution,Reciprocal distribution,0.970670131509
Wrapped exponential distribution,Rectified Gaussian distribution,0.950649908274
Wrapped exponential distribution,Asymptotic distribution,0.940626361491
Wrapped exponential distribution,Linnik distribution,0.940848400524
Wrapped exponential distribution,Bivariate von Mises distribution,0.909869661317
Wrapped exponential distribution,Gauss Kuzmin distribution,0.911893139239
Wrapped exponential distribution,Arcsine distribution,0.925439874943
Wrapped exponential distribution,L vy distribution,0.951165801777
Wrapped exponential distribution,Beta-binomial model,0.938608017995
Wrapped exponential distribution,Generalised hyperbolic distribution,0.95346384923
Wrapped exponential distribution,Burr distribution,0.931934725435
Wrapped exponential distribution,Normal-inverse Gaussian distribution,0.94687245497
Wrapped exponential distribution,Soliton distribution,0.911766944439
Wrapped exponential distribution,Holtsmark distribution,0.953863517751
Wrapped exponential distribution,Uniform distribution (continuous),0.933711249001
Wrapped exponential distribution,Fisher Tippett distribution,0.964044001734
Wrapped exponential distribution,Generalized extreme value distribution,0.91206598621
Wrapped exponential distribution,K-distribution,0.91206598621
Wrapped exponential distribution,Beta rectangular distribution,0.913978631453
Wrapped exponential distribution,Von Mises Fisher distribution,0.961064387857
Wrapped exponential distribution,Hyperbolic secant distribution,0.925999907919
Wrapped exponential distribution,Generalized inverse Gaussian distribution,0.934205374975
Wrapped exponential distribution,Bernoulli distribution,0.912746710655
Fowlkes Mallows index,Dunn index,0.903621982588
Ergodic theory,Mixing (mathematics),0.904675074053
Ergodic theory,Law of comparative judgment,0.919645618871
Logrank test,Ljung Box test,0.9202184894
Logrank test,Representation validity,0.916572862529
Logrank test,Log-rank test,0.913834920228
Logrank test,Anchor test,1.0
Logrank test,Clinical utility of diagnostic tests,0.904771405893
Logrank test,Dickey Fuller test,0.923727265437
Sparse binary polynomial hashing,Statistical classification,0.908182911857
Sparse binary polynomial hashing,Classifier (mathematics),0.90567768242
Cluster analysis,Spectral clustering,0.90567768242
Cluster analysis,Evolutionary data mining,0.905967823131
Cluster analysis,Uncomfortable science,0.950027610188
Cluster analysis,Epitome (image processing),0.941505380992
Cluster analysis,K-means algorithm,0.912332478044
Cluster analysis,Data quality assurance,0.91676485862
Cluster analysis,National accounts,0.911556814703
Cluster analysis,Data mining,0.92389405721
Cluster analysis,One-class classification,0.931102521773
Cluster analysis,Data collection,0.913723510239
Cluster analysis,Data visualization,0.922431377278
Cluster analysis,Barnardisation,0.952233842328
Cluster analysis,Biclustering,0.900068139982
Cluster analysis,Data stream clustering,0.938871584667
Cluster analysis,Double mass analysis,0.905771271161
Cluster analysis,Consensus clustering,0.919356857616
Cluster analysis,Anomaly detection,0.954128913508
Cluster analysis,Topological data analysis,0.978700959223
Cluster analysis,TinkerPlots,0.926581201789
Cluster analysis,Text analytics,0.908897188084
Cluster analysis,FLAME clustering,0.909326692515
Cluster analysis,Circular analysis,0.930453003333
Cluster analysis,Level of analysis,0.927538986791
Cluster analysis,Data clustering,0.965287715516
Cluster analysis,Trend analysis,1.0
Cluster analysis,Combinatorial data analysis,0.905205920784
Cluster analysis,Scale analysis (statistics),0.909828944412
Cluster analysis,Multiple Indicator Cluster Survey,0.939731840319
Cluster analysis,Coding (social sciences),0.923134013047
Cluster analysis,Catastro of Ensenada,0.934039085113
Mean,Mean reciprocal rank,0.921713877578
Mean,Pareto interpolation,0.908005862886
Mean,Samuelson's inequality,0.9095452043
Mean,Geometric standard deviation,0.903258438768
Mean,Berry Esseen theorem,0.928328820444
Mean,Winsorized mean,0.905143965371
Mean,Population variance,0.917184295415
Mean,Geometric mean,0.913133401613
Mean,Truncation (statistics),0.932165484094
Mean,True variance,0.90120570165
Mean,Harmonic mean,0.913133401613
Mean,Variance,0.918182042102
Mean,Median,0.913133401613
Mean,Arithmetic mean,0.937696371939
Projection pursuit,Exponential smoothing,0.926366949147
Factorial code,Alignments of random points,0.901569927749
Factorial code,Statistical classification,0.902612395287
Factorial code,Latent semantic analysis,0.927826468076
Factorial code,Classifier (mathematics),0.950881380509
Markov chain,Foster's theorem,0.927826468076
Markov chain,Empirical process,0.92748080611
Markov chain,Lumpability,0.916313828112
Markov chain,Regenerative process,0.931248185343
Markov chain,Hidden Markov model,0.920814044197
Markov chain,Kolmogorov's generalized criterion,0.90680622009
Markov chain,Markov network,0.94367840686
Markov chain,Lindley equation,0.913072707733
Markov chain,Kolmogorov's criterion,0.929702750112
Markov chain,Polynomial chaos,0.94367840686
Markov chain,Gauss Markov process,0.900748527681
Markov chain,Markov chain mixing time,0.929408304694
Markov chain,Semi-Markov process,0.926543297372
Markov chain,Stationary process,0.919258679185
Markov chain,Markov decision process,0.907290057046
Markov chain,Markov random field,0.919204822266
Markov chain,Markov blanket,0.913072707733
Markov chain,Markov renewal process,0.913626185654
Markov chain,Markov process,0.919258679185
Markov chain,Stochastic kernel estimation,0.972455337919
Markov chain,Markov model,0.909480023557
Markov chain,Markov additive process,0.909591494366
Markov chain,Examples of Markov chains,0.975692899753
Markov chain,Continuous-time Markov process,0.969759856711
Markov chain,Causal Markov condition,0.966761266602
Markov chain,Harris chain,0.90870427506
Markov chain,Additive Markov chain,0.946697541845
Markov chain,Poisson hidden Markov model,0.966947126958
Markov chain,Markov property,0.979497787636
Markov chain,Markov kernel,0.969529275343
Markov chain,Markov chain geostatistics,0.909480023557
Markov chain,Markov information source,0.952681682222
Semantic relatedness,Alignments of random points,0.963772721621
Semantic relatedness,Semantic similarity,0.906666217839
Standard normal deviate,Variance-stabilizing transformation,1.0
Random walk,Doob martingale,0.907704267359
Random walk,Hidden Markov random field,0.907445183689
Random walk,McDiarmid's inequality,0.902270768325
Random walk,Variable-order Markov model,0.907445183689
Restricted randomization,Wike's law of low odd primes,0.907176357572
Restricted randomization,Epidemiology,0.930419405267
Restricted randomization,Blind experiment,0.905437678541
Restricted randomization,N of 1 trial,0.918866149127
Restricted randomization,Experimenter's bias,0.962050763897
Restricted randomization,Open-label trial,0.915244048818
Restricted randomization,Crossover study,0.951453217618
Restricted randomization,Human subject research,0.976835159662
Restricted randomization,Response bias,0.90016242859
Restricted randomization,Placebo-controlled study,0.936317568381
Restricted randomization,Randomized controlled trial,0.945993007345
Restricted randomization,Design of quasi-experiments,0.975591980223
Restricted randomization,Rind et al. controversy,0.927572804664
Restricted randomization,Cluster randomised controlled trial,0.929255530295
Restricted randomization,Natural experiment,0.916098598767
Restricted randomization,Design of experiments,0.961418537241
Restricted randomization,End point of clinical trials,0.945777448223
Restricted randomization,Random assignment,0.940815998534
Restricted randomization,Clinical trial,0.943943647646
Restricted randomization,Completely randomized design,0.972782184756
Restricted randomization,Clinical study design,0.945777448223
Restricted randomization,Clinical significance,0.958442089214
Restricted randomization,Ethical problems using children in clinical trials,0.909898805033
Restricted randomization,Field experiment,0.953858342954
Restricted randomization,Quasi-experiment,0.922948889274
Restricted randomization,Resentful demoralization,0.927572804664
Restricted randomization,Cohort effect,0.927547911848
Restricted randomization,Experiment,0.915571131005
Restricted randomization,First-in-man study,0.957677498704
Restricted randomization,True experiment,0.975035604527
Restricted randomization,Case-control study,0.957677498704
Restricted randomization,Zelen's design,0.97620828449
Restricted randomization,Systematic review,0.96964884758
Restricted randomization,Study design,0.907060124465
Restricted randomization,Case-control,0.958442089214
Restricted randomization,Matching (statistics),0.97620828449
Restricted randomization,One-factor-at-a-time method,0.915148582581
Restricted randomization,Randomized experiment,0.909346053059
Restricted randomization,Randomized block design,0.908408945812
Discrete distribution,Degenerate distribution,0.930749359684
Discrete distribution,Truncated normal distribution,0.964057088239
Discrete distribution,Conway Maxwell Poisson distribution,0.939079153884
Discrete distribution,Categorical distribution,0.903378210792
Discrete distribution,Normal-gamma distribution,0.950231009655
Discrete distribution,Beta-binomial distribution,0.905162740958
Discrete distribution,Poisson binomial distribution,0.91102231981
Discrete distribution,Bapat Beg theorem,0.922565874759
Discrete distribution,Concomitant (statistics),0.9086095077
Discrete distribution,Elliptical distribution,0.93122854075
Discrete distribution,McCullagh's parametrization of the Cauchy distributions,0.922199901453
Discrete distribution,Normal variance-mean mixture,0.904615718656
Discrete distribution,Smoothness (probability theory),0.938854129018
Discrete distribution,Probability density function,0.907113760852
Discrete distribution,Zipf Mandelbrot law,0.954684189012
Discrete distribution,Probability distribution,0.908152943263
Discrete distribution,Kumaraswamy distribution,1.0
Discrete distribution,Dirichlet-multinomial distribution,0.938130052058
Discrete distribution,Bimodal distribution,0.913018803455
Discrete distribution,Cumulative distribution function,0.958341149959
Discrete distribution,Log-Laplace distribution,0.948175793918
Discrete distribution,Yule Simon distribution,0.927009209366
Discrete distribution,List of convolutions of probability distributions,0.900661750273
Discrete distribution,Generalized Dirichlet distribution,0.944760123834
Discrete distribution,Zeta distribution,0.924816497551
Discrete distribution,Hyper-exponential distribution,0.924485906708
Discrete distribution,Compound Poisson distribution,0.930520796445
Discrete distribution,Posterior probability,0.93450487866
Discrete distribution,Mixture distribution,0.921736835471
Discrete distribution,Beta distribution,0.932417588811
Discrete distribution,posterior probability,0.918770046203
Discrete distribution,Rice distribution,0.921736835471
Discrete distribution,Cantor distribution,0.919798507615
Discrete distribution,Logarithmic distribution,0.938261654082
Discrete distribution,Multivariate P lya distribution,0.935853794917
Discrete distribution,Log-logistic distribution,0.913018803455
Discrete distribution,Infinite divisibility (probability),0.935719127945
Discrete distribution,Probability mass function,0.963651203209
Discrete distribution,Location-scale family,0.954367470989
Discrete distribution,Circular uniform distribution,0.938237261994
Discrete distribution,Reciprocal distribution,0.918873616683
Discrete distribution,Champernowne distribution,0.954437554267
Discrete distribution,Rectified Gaussian distribution,0.946615184023
Discrete distribution,Kirkwood approximation,0.901475871058
Discrete distribution,Van Houtum distribution,0.93900323688
Discrete distribution,Prior probability,0.961704561283
Discrete distribution,Concrete illustration of the central limit theorem,0.906731174578
Discrete distribution,Gumbel distribution,0.962008744432
Discrete distribution,Circular distribution,0.907850448696
Discrete distribution,Gauss Kuzmin distribution,0.959207197883
Discrete distribution,Arcsine distribution,0.943239518736
Discrete distribution,L vy distribution,0.919540949431
Discrete distribution,Beta-binomial model,0.933763957452
Discrete distribution,Relationships among probability distributions,0.91102231981
Discrete distribution,Generalised hyperbolic distribution,0.91515669294
Discrete distribution,Probability integral transform,0.919597840436
Discrete distribution,Wrapped distribution,0.930151968474
Discrete distribution,Variance-gamma distribution,0.915762085699
Discrete distribution,Holtsmark distribution,0.905548890431
Discrete distribution,Prior probability distribution,0.909828068114
Discrete distribution,Uniform distribution (continuous),0.906731174578
Discrete distribution,Fisher Tippett distribution,0.945860946064
Discrete distribution,Generalized extreme value distribution,0.901446198838
Discrete distribution,Dirichlet process,0.901446198838
Discrete distribution,Kent distribution,0.907945623352
Discrete distribution,Beta rectangular distribution,0.927972576953
Discrete distribution,Illustration of the central limit theorem,0.907728052112
Discrete distribution,Joint probability distribution,0.962008744432
Discrete distribution,Hyperbolic secant distribution,0.972680311052
Discrete distribution,Characteristic function (probability theory),0.908789241519
Discrete distribution,Glivenko Cantelli theorem,0.953202778975
Discrete distribution,Stability (probability),0.906678416176
Discrete distribution,Bernoulli distribution,0.94090045943
Free statistical software,Analysis of molecular variance,0.946113662029
Free statistical software,Engineering statistics,0.924769266669
Free statistical software,Taguchi methods,0.900246779547
Free statistical software,GenStat,0.901048294485
Free statistical software,Berlin procedure,0.935734137893
Free statistical software,GraphPad Prism,0.914770344525
Free statistical software,TPL Tables,0.910136190897
Free statistical software,Ridit scoring,0.908821757507
Free statistical software,NCSS (statistical software),0.931866716742
Free statistical software,CUSUM,0.923013379204
Free statistical software,Statistics Online Computational Resource,0.922467785182
Free statistical software,Epidata,0.911295903029
Free statistical software,SPC XL,0.932708506542
Free statistical software,Statistical epidemiology,0.904004328153
Free statistical software,X-12-ARIMA,0.918410459642
Free statistical software,Rank product,0.970942266952
Free statistical software,Minitab,0.910057974962
Free statistical software,Statistical Lab,0.937921858505
Free statistical software,List of basic statistics topics,0.967848070577
Free statistical software,Biostatistics,0.911736712386
Free statistical software,Official statistics,0.911953928975
Free statistical software,Health care analytics,0.900763281632
Free statistical software,Dataplot,0.95216378724
Free statistical software,Statgraphics,0.939160021856
Free statistical software,JMP (statistical software),0.943376763038
Free statistical software,Geostatistics,0.93807709912
Free statistical software,Bioinformatics,0.901553007485
Free statistical software,Conjoint analysis (in marketing),0.93816792049
Free statistical software,Statistical parametric mapping,0.932020940665
Free statistical software,Predictive informatics,0.953398687332
Free statistical software,Statistical consultant,0.914164717967
Free statistical software,Economic statistics,0.915947318649
Free statistical software,Statistical genetics,0.90838807915
Free statistical software,Quantum (Statistical programming language),0.935087139826
Free statistical software,Business statistics,0.936084117205
Free statistical software,Spatial statistics,0.956255682099
Free statistical software,Psephology,0.907450521079
Free statistical software,Operations research,0.952549314657
Free statistical software,Winpepi,0.930830043215
Free statistical software,List of fields of application of statistics,0.909430701544
Free statistical software,Statistical proof,0.91768579596
Free statistical software,SPSS,0.900499604501
Free statistical software,SYSTAT (statistics),0.943908035337
Free statistical software,Signed differential mapping,0.96207891956
Free statistical software,Statistical geography,0.936986730164
Free statistical software,World Programming System,0.901065670582
Free statistical software,Spatial analysis,0.934726548322
Free statistical software,Mathematica,0.907450521079
Free statistical software,SAS (software),0.903322477238
Free statistical software,External validity,0.942870229743
Free statistical software,SHAZAM (software),0.932051806101
Free statistical software,PSPP,0.943002554687
Free statistical software,Quantitative psychological research,0.907291165244
Free statistical software,Biometrics (statistics),0.934446343244
Total least squares,Robust regression,0.911953928975
Total least squares,Linear least squares (mathematics),0.956747419669
Total least squares,Generalized least squares,0.941659926999
Total least squares,Loess curve,0.958006415067
Total least squares,Non-linear least squares,0.946690243824
Total least squares,Recursive least squares,0.927835273085
Total least squares,Least squares,0.908389480597
Total least squares,Feasible generalized least squares,0.956000644573
Total least squares,Least squares support vector machine,0.958006415067
Total least squares,Theil Sen estimator,0.907077116108
Total least squares,Local regression,0.913937666729
Total least squares,Simple linear regression,0.946690243824
Total least squares,Least trimmed squares,0.92458556582
Total least squares,Numerical methods for linear least squares,0.904913554947
Total least squares,Scatterplot smoothing,0.941659926999
Total least squares,Ordinary least squares,0.923305453449
Chi distribution,Berry Esseen theorem,0.92285033433
Chi distribution,Wallenius' noncentral hypergeometric distribution,0.905558092308
Chi distribution,Quantile normalization,0.916290199656
Chi distribution,Noncentrality parameter,0.912626933201
Marcinkiewicz Zygmund inequality,Pairwise independence,0.924833323516
Marcinkiewicz Zygmund inequality,Marchenko Pastur distribution,0.942829636007
Marcinkiewicz Zygmund inequality,Skellam distribution,0.903969350285
Marcinkiewicz Zygmund inequality,De Finetti's theorem,0.918010533425
Marcinkiewicz Zygmund inequality,Normally distributed and uncorrelated does not imply independent,0.931285567265
G/G/1 queue,D/M/1 queue,0.907026506166
G/G/1 queue,M/D/1 queue,0.907133561767
G/G/1 queue,M/M/1 queue,0.910818093013
G/G/1 queue,M/G/1 queue,0.910893227257
Interquartile range,Trimean,0.92285982941
Heston model,Hidden Markov model,0.904104794373
Heston model,Schramm Loewner evolution,0.903560417741
Heston model,Piecewise-deterministic Markov process,0.907996930074
Heston model,Autoregressive model,0.935925756273
Heston model,Markov model,0.917611350329
Location test,U test,0.908485376779
Location test,One- and two-tailed tests,0.901816497185
Location test,F-test of equality of variances,0.93405274115
Location test,Mann Whitney U test,0.923267707662
Location test,Likelihood-ratio test,0.901816497185
Location test,Two-tailed test,0.947221744211
Location test,Wilks' theorem,0.93405274115
Location test,Mann Whitney U,0.947221744211
Location test,Anderson Darling test,0.901816497185
Location test,Comparing means,0.909313978484
Location test,Fisher's exact test,1.0
Location test,Neyman Pearson lemma,0.907909244579
Location test,Student's t-test,0.946101960296
Location test,One-tailed test,0.917611130045
Partial residual plot,Interaction (statistics),0.93405274115
Partial residual plot,Dependent and independent variables,0.909387116973
Partial residual plot,Intervening variable,0.923604990243
Partial residual plot,Mediation (statistics),0.949074035055
Partial residual plot,Tobit model,0.949074035055
Partial residual plot,Explanatory variable,0.941762609748
Partial residual plot,Exposure variable,0.923604990243
Partial residual plot,Moderation (statistics),0.923604990243
Partial residual plot,Two-way analysis of variance,0.943197163494
Partial residual plot,Response variable,0.903134296694
Partial residual plot,Moderator variable,0.923604990243
Partial residual plot,Antecedent variable,0.943197163494
Martingale difference sequence,Doob martingale,0.943492589425
Martingale difference sequence,Marginal conditional stochastic dominance,0.902522961298
Martingale difference sequence,McDiarmid's inequality,0.900311634728
Martingale difference sequence,Stationary sequence,0.902522961298
Martingale difference sequence,Continuous mapping theorem,0.917282851811
Martingale difference sequence,Skorokhod's representation theorem,0.938726580417
Martingale difference sequence,Cheeger bound,0.919100672339
Martingale difference sequence,Convergence of random variables,0.910145172886
Martingale difference sequence,Stochastic convergence,0.937556151658
Experimental event rate,Survival rate,0.937556151658
Experimental event rate,N of 1 trial,0.905132261961
Experimental event rate,Flood risk assessment,0.919534917125
Experimental event rate,Placebo-controlled study,0.918148610784
Experimental event rate,Base rate,0.907396371986
Experimental event rate,Minimisation (clinical trials),0.901477867307
Experimental event rate,Average treatment effect,0.900493004251
Experimental event rate,Wait list control group,0.929956952218
Experimental event rate,Treatment and control groups,0.902823769229
Experimental event rate,Control event rate,0.909561849404
Experimental event rate,Lists of people,0.991216422374
Experimental event rate,Cohort (statistics),0.921391543568
Experimental event rate,Risk theory,0.92340497737
Experimental event rate,Risk adjusted mortality rate,0.963182098976
Experimental event rate,Prevalence,0.916114702028
Experimental event rate,Operational sex ratio,0.908222684741
Convolution random number generator,Cumulant generating function,0.912700098927
Convolution random number generator,Cumulant,0.907985075775
Lorenz curve,Nelson Aalen estimator,0.907985075775
Data point,Data binning,0.908460955158
Data point,Sample (statistics),0.915179427012
Data point,Range (statistics),0.912582879044
Data point,Sample size determination,0.933559395477
Data point,Statistical sample,0.909229165196
Data point,Statistical population,0.912582879044
Data point,Unit of observation,0.943177982403
Data point,Idealised population,0.902606178633
Data point,Top-coded,0.905399444494
Data point,Unit (statistics),0.933973579682
Cointegration,Detrended fluctuation analysis,0.928211063689
Cointegration,Trend stationary,0.912210051852
Cointegration,First-hitting-time model,0.912618923199
Cointegration,Time domain,0.900445897162
Cointegration,Recurrence period density entropy,0.901914209257
Support vector machine,Elastic map,0.92374830943
Support vector machine,VC dimension,0.909001883096
Support vector machine,Kernel methods,0.901044791163
Support vector machine,Semantic mapping (statistics),0.946983157414
Support vector machine,Spatial econometrics,0.908908173071
Wike's law of low odd primes,Study heterogeneity,0.935297621192
Wike's law of low odd primes,Recall bias,0.900456072141
Wike's law of low odd primes,Ecological study,0.916790106434
Wike's law of low odd primes,Blind experiment,0.901177156058
Wike's law of low odd primes,N of 1 trial,0.908480950161
Wike's law of low odd primes,Experimenter's bias,0.938243833432
Wike's law of low odd primes,Open-label trial,0.924763614438
Wike's law of low odd primes,Crossover study,0.900482202777
Wike's law of low odd primes,Response bias,0.960150610411
Wike's law of low odd primes,Randomized controlled trial,0.924604483402
Wike's law of low odd primes,Paradigm (experimental),0.909612917171
Wike's law of low odd primes,Rind et al. controversy,0.923717198114
Wike's law of low odd primes,Natural experiment,0.95484148776
Wike's law of low odd primes,Design of experiments,0.937754549835
Wike's law of low odd primes,Random assignment,0.959777505859
Wike's law of low odd primes,Clinical trial,0.919060061867
Wike's law of low odd primes,Completely randomized design,0.931837397984
Wike's law of low odd primes,Clinical study design,0.959777505859
Wike's law of low odd primes,Field experiment,0.902065346034
Wike's law of low odd primes,Experiment,0.907508169325
Wike's law of low odd primes,Fractional factorial design,0.907480384578
Wike's law of low odd primes,First-in-man study,0.936983957547
Wike's law of low odd primes,True experiment,0.917692828531
Wike's law of low odd primes,Case-control study,0.907480384578
Wike's law of low odd primes,Box Behnken design,0.944680536815
Wike's law of low odd primes,Study design,0.901060354781
Wike's law of low odd primes,Case-control,0.902065346034
Wike's law of low odd primes,List of important publications in statistics,0.944680536815
Wike's law of low odd primes,Uncertainty quantification,0.912581462486
Wike's law of low odd primes,One-factor-at-a-time method,0.912508893379
Wike's law of low odd primes,Randomized block design,0.929685873075
Erlang distribution,Degenerate distribution,0.91825548076
Erlang distribution,Additive smoothing,0.902832946513
Erlang distribution,Conway Maxwell Poisson distribution,0.904265256332
Erlang distribution,Wishart distribution,0.94357331423
Erlang distribution,Hyperprior,0.929621600499
Erlang distribution,Delaporte distribution,0.945434969709
Erlang distribution,Rank-size distribution,0.946669500162
Erlang distribution,Tukey's lambda distribution,0.90074306395
Erlang distribution,Exponential random numbers,0.906444523906
Erlang distribution,Beta-binomial distribution,0.963870635787
Erlang distribution,Tukey lambda distribution,0.929960309007
Erlang distribution,Poisson binomial distribution,0.906444523906
Erlang distribution,Inverse-gamma distribution,0.91356824732
Erlang distribution,Stable distribution,0.932685711372
Erlang distribution,Gamma variate,0.947242868417
Erlang distribution,Normal-exponential-gamma distribution,0.961468164815
Erlang distribution,Elliptical distribution,0.909067949426
Erlang distribution,Generalized normal distribution,0.904374793836
Erlang distribution,Q-exponential distribution,0.92464909634
Erlang distribution,Exponentiated Weibull distribution,0.935763686077
Erlang distribution,Inverse Gaussian distribution,0.92466840928
Erlang distribution,McCullagh's parametrization of the Cauchy distributions,0.926820582958
Erlang distribution,Beta prime distribution,0.90457764245
Erlang distribution,L vy flight,0.921863617787
Erlang distribution,Kumaraswamy distribution,0.97829692855
Erlang distribution,Dirichlet-multinomial distribution,0.921080324696
Erlang distribution,De Moivre Laplace theorem,0.920847860027
Erlang distribution,Generalized Pareto distribution,0.935920397243
Erlang distribution,Pitman Koopman Darmois theorem,0.925906225764
Erlang distribution,Yule Simon distribution,0.919541965831
Erlang distribution,Generalized Dirichlet distribution,0.931139518868
Erlang distribution,Geometric distribution,0.922022008112
Erlang distribution,Q-Gaussian distribution,0.914243704924
Erlang distribution,Dirichlet distribution,0.95662760429
Erlang distribution,Hyper-exponential distribution,0.918789595498
Erlang distribution,Heavy-tailed distribution,0.904751449963
Erlang distribution,Landau distribution,0.920948593364
Erlang distribution,Beta distribution,0.915536550901
Erlang distribution,Nakagami distribution,0.957863755487
Erlang distribution,Monotone likelihood ratio,0.94640089202
Erlang distribution,Gamma distribution,0.91201536863
Erlang distribution,Scaled-inverse-chi-squared distribution,0.961468164815
Erlang distribution,Wald distribution,0.912528534225
Erlang distribution,Benini distribution,0.926820582958
Erlang distribution,Logarithmic distribution,0.917596306482
Erlang distribution,Gaussian q-distribution,0.91792658743
Erlang distribution,Shifted Gompertz distribution,0.920202769173
Erlang distribution,Exponential distribution,0.920611358737
Erlang distribution,Cauchy distribution,0.963870635787
Erlang distribution,Jeffreys prior,0.957024331777
Erlang distribution,Multivariate P lya distribution,0.926140806077
Erlang distribution,Log-logistic distribution,0.920847860027
Erlang distribution,Le Cam's theorem,0.922221227868
Erlang distribution,Location-scale family,0.904130461314
Erlang distribution,Tsallis distribution,0.932517948239
Erlang distribution,Conjugate prior,0.914672999232
Erlang distribution,Champernowne distribution,0.912912386846
Erlang distribution,Rectified Gaussian distribution,0.925502784672
Erlang distribution,Kirkwood approximation,0.923527014519
Erlang distribution,Prior probability,0.916352085258
Erlang distribution,Gumbel distribution,0.927746044438
Erlang distribution,Linnik distribution,0.909934190081
Erlang distribution,Gaussian isoperimetric inequality,0.943829225879
