	!	%	'	&	)	(	+	*	-	/	.	1	0	3	2	5	4	7	6	9	8	;	:	=	<	>	[	]	\	_	^	a	c	b	e	d	g	f	i	h	k	j	m	l	o	n	q	p	s	r	u	t	w	v	y	x	{	z	}	|	~
11	-0.038098398596048355	0.1906454861164093	0.05213632062077522	0.23502488434314728	0.12137362360954285	0.2206544429063797	0.38654249906539917	-0.006583257578313351	0.10497555881738663	0.2456417679786682		0.14303196966648102	0.341728150844574	0.21131405234336853	0.20395660400390625	0.27919134497642517	0.21697905659675598	0.2554307281970978	0.25747501850128174	0.29763442277908325	0.2766258418560028	0.05944760516285896	0.18887169659137726	0.111540786921978	0.19640518724918365	0.3839682340621948	0.03656415641307831	0.32527050375938416	0.08718034625053406	0.09829718619585037	0.30749619007110596	-0.2357967495918274	-0.2513659596443176	0.06375844776630402	-0.15233640372753143	-0.061422888189554214	0.04348074644804001	-0.08085882663726807	0.12473856657743454	-0.10476990044116974	0.029508790001273155	0.014456385746598244	-0.12530145049095154	-0.16309024393558502	-0.0686807632446289	-0.09272357821464539	-0.002584965666756034	-0.10492795705795288	-0.20609673857688904	0.031833209097385406	-0.1294012814760208	-0.12122026830911636	-0.08117678016424179	-0.1711612045764923	-0.025620343163609505	0.015477707609534264	0.022413156926631927	0.12931416928768158	-0.08962929993867874	0.027517611160874367	0.09722371399402618
12	0.1622287631034851	-0.06698781996965408	-0.0047781760804355145	0.017636103555560112	0.2550201117992401	-0.002612587995827198	0.1660028100013733	-0.037422481924295425	0.051239121705293655	0.11886774003505707	0.14303192496299744		0.24304719269275665	0.33416834473609924	0.501176118850708	0.06459897011518478	0.20127971470355988	-0.038778796792030334	0.09027519822120667	-0.00208479561842978	-0.06623440980911255	-0.016459187492728233	-0.018858321011066437	-0.05532340705394745	-0.1544225662946701	-0.07177584618330002	-0.06485368311405182	0.03457742929458618	0.009631428867578506	0.18497999012470245	0.24899210035800934	-0.15511424839496613	0.061022285372018814	-0.06461887061595917	-0.13503502309322357	-0.08001261949539185	-0.12052227556705475	0.10632865875959396	0.0014479206874966621	-0.18961499631404877	0.5296237468719482	0.3583737313747406	-0.15889190137386322	-0.12523043155670166	-0.16636070609092712	0.15274789929389954	0.010045165196061134	0.13127373158931732	-0.059234894812107086	-0.04102068394422531	0.2098236382007599	-0.1681867390871048	0.04774834215641022	-0.03113231435418129	0.07854641228914261	0.23219653964042664	0.15969768166542053	0.36991190910339355	0.30220305919647217	0.046941500157117844	-0.14963138103485107
13	-0.0779821127653122	0.26971763372421265	0.1387634128332138	0.3538522720336914	0.0595039501786232	-0.03854086622595787	0.13332600891590118	0.18672244250774384	-0.003638907801359892	-0.004977507051080465	0.3417280912399292	0.24304713308811188		0.4488545060157776	0.20610670745372772	0.3765804171562195	0.4335729777812958	0.33859047293663025	0.400865763425827	0.3923685848712921	0.4059677720069885	0.08782786875963211	0.3788491487503052	0.10594641417264938	0.22204366326332092	0.30315351486206055	0.10289709270000458	0.3162658214569092	-0.11589469760656357	-0.06077278405427933	-0.07729683816432953	-0.22074195742607117	-0.22988726198673248	-0.26194268465042114	-0.10816172510385513	0.055976442992687225	-0.06173703074455261	-0.10998598486185074	0.023544780910015106	-0.08604250848293304	0.2097078412771225	0.29780474305152893	-0.17250080406665802	-0.1084204763174057	-0.010257829912006855	0.04818560928106308	0.017215920612215996	-0.07354607433080673	0.08151841908693314	0.027778131887316704	0.2277889847755432	-0.11533528566360474	0.031168624758720398	-0.08790438622236252	0.05911685526371002	0.16642382740974426	-0.20945577323436737	0.2759375274181366	-0.0004405435174703598	0.1091199442744255	0.2864331901073456
14	0.08725980669260025	0.3463653326034546	0.24168209731578827	0.35520684719085693	0.0768711045384407	-0.03800496086478233	0.4226909875869751	0.29222941398620605	0.08903428912162781	0.3473210036754608	0.21131406724452972	0.33416831493377686	0.4488545060157776		0.4913251996040344	0.6470800042152405	0.8928213119506836	0.5466872453689575	0.7117234468460083	0.5497986674308777	0.5256733298301697	0.05055523291230202	0.14439454674720764	0.17029452323913574	0.02109069935977459	0.05749710276722908	-0.04424632340669632	0.10810046643018723	-0.1176426112651825	-0.019300702959299088	0.04403337463736534	-0.11069655418395996	-0.030997078865766525	-0.31572794914245605	-0.2599751353263855	-0.10734763741493225	-0.1020202711224556	-0.25937917828559875	-0.09152388572692871	-0.16614888608455658	0.20300638675689697	0.1793621927499771	-0.1453692764043808	-0.15986649692058563	-0.1568646878004074	-0.045453060418367386	0.00933171808719635	-0.08603106439113617	0.06273356825113297	-0.13146480917930603	0.1665327548980713	-0.25178390741348267	0.13307516276836395	-0.06304686516523361	-0.04889201372861862	-0.11539871245622635	-0.03000529482960701	0.36607691645622253	0.09403638541698456	0.08062528073787689	0.19647946953773499
15	0.22062526643276215	0.0948391854763031	0.02476564422249794	0.013377165421843529	0.15743103623390198	-0.018213581293821335	0.30579617619514465	0.30390051007270813	0.33553922176361084	0.3136536777019501	0.20395657420158386	0.5011761784553528	0.2061067521572113	0.4913252890110016		0.23826073110103607	0.38349878787994385	0.13838893175125122	0.2905769944190979	0.2262793630361557	0.15828989446163177	-0.19450941681861877	-0.001517012482509017	0.1765507459640503	-0.2094985395669937	-0.15824724733829498	-0.0919368714094162	0.11694976687431335	-0.22193261981010437	0.0429828055202961	0.15799745917320251	-0.32475346326828003	-0.012883851304650307	-0.06673189252614975	-0.21709460020065308	0.023555386811494827	0.09764908999204636	-0.21507522463798523	0.04778909310698509	-0.07579688727855682	0.41370874643325806	0.2815878391265869	-0.12459078431129456	-0.19655315577983856	-0.006446719169616699	0.1962926983833313	0.13025705516338348	-0.030025113373994827	0.045428987592458725	-0.08577603101730347	0.16425326466560364	-0.2759406268596649	0.026414429768919945	0.03325069323182106	-0.003825274296104908	-0.01022553164511919	0.03500094637274742	0.2971355617046356	0.1474268138408661	0.02395024523139	-0.04462374374270439
16	0.18478630483150482	0.7708081007003784	0.011231238022446632	0.4603760540485382	0.005871875677257776	-0.08370715379714966	0.2719419300556183	0.14590507745742798	0.0026892286259680986	0.27172696590423584	0.2791913151741028	0.0645989403128624	0.3765804171562195	0.6470798850059509	0.2382606565952301		0.796345055103302	0.8820917010307312	0.9084995985031128	0.9103503227233887	0.8802246451377869	0.1634906530380249	0.07762248814105988	0.08999963104724884	0.09547363221645355	0.1491183638572693	0.04196937009692192	0.20081833004951477	-0.035484764724969864	-0.07621664553880692	-0.02650221437215805	-0.0880691334605217	-0.17613022029399872	-0.36374613642692566	-0.15544258058071136	0.019916582852602005	-0.07166872173547745	-0.17809027433395386	-0.08909189701080322	-0.19044411182403564	-0.07385711371898651	-0.17691628634929657	-0.15342271327972412	-0.09804686158895493	0.025575265288352966	-0.18153375387191772	0.14161893725395203	-0.0238032229244709	0.09045170992612839	-0.1477501541376114	0.06857248395681381	-0.18256834149360657	-0.04111480712890625	-0.006199604365974665	-0.18741396069526672	-0.21721529960632324	-0.17180712521076202	0.06200949102640152	4.314124817028642e-05	-0.20541544258594513	0.3045300841331482
17	0.18105559051036835	0.517276406288147	0.122446708381176	0.39784690737724304	-0.033195413649082184	-0.07948390394449234	0.3658645749092102	0.1969195455312729	0.06957782804965973	0.31454992294311523	0.21697893738746643	0.2012796252965927	0.43357276916503906	0.8928209543228149	0.3834986984729767	0.7963449358940125		0.7046182155609131	0.8363069295883179	0.7046968936920166	0.6776658296585083	-0.023951193317770958	0.06810606271028519	0.1386689841747284	-0.047678641974925995	0.0199892595410347	-0.10411758720874786	0.05244158208370209	-0.084392249584198	-0.0063578481785953045	0.026268677785992622	-0.057345177978277206	-0.059387292712926865	-0.3096834421157837	-0.22371558845043182	-0.06015932187438011	-0.14674623310565948	-0.24265605211257935	-0.07617291063070297	-0.1549326777458191	0.13386677205562592	-0.011309076100587845	-0.11437639594078064	-0.12468615919351578	-0.07630757987499237	-0.10147736966609955	0.08083344250917435	-0.07941138744354248	0.07625959813594818	-0.1067793071269989	0.1250385195016861	-0.20056690275669098	0.0374518446624279	-0.0174703486263752	-0.19191811978816986	-0.2470705509185791	-0.05537253990769386	0.1990525722503662	0.06967639923095703	-0.12154886871576309	0.1678694188594818
18	0.011722588911652565	0.8468101024627686	-0.08979307115077972	0.3089412450790405	-0.09010078758001328	-0.10121830552816391	0.22121566534042358	0.035627178847789764	-0.04565499722957611	0.2940424382686615	0.2554307281970978	-0.03877878561615944	0.338590532541275	0.5466872453689575	0.13838893175125122	0.8820917010307312	0.7046183943748474		0.9013434648513794	0.9224728941917419	0.9270840883255005	0.1579722762107849	0.05095868185162544	0.06278179585933685	0.12997014820575714	0.1585691124200821	0.04365450516343117	0.14884255826473236	0.02683059684932232	-0.19634008407592773	-0.08039919286966324	-0.12466949224472046	-0.13106651604175568	-0.34484952688217163	-0.12400143593549728	-0.07634716480970383	-0.14839749038219452	-0.22436267137527466	-0.10476640611886978	-0.2335868626832962	-0.16706101596355438	-0.23236975073814392	-0.16960574686527252	-0.06673850119113922	0.04270007088780403	-0.20730528235435486	0.13809043169021606	-0.04658225551247597	0.07337318360805511	-0.08807224035263062	-0.015409008599817753	-0.14954134821891785	-0.20357124507427216	-0.04382214695215225	-0.20433802902698517	-0.2821747958660126	-0.16406987607479095	-0.13461264967918396	-0.0813351571559906	-0.18503037095069885	0.3381286859512329
19	0.09760310500860214	0.7570186257362366	0.11103330552577972	0.403386652469635	-0.07063673436641693	-0.06062207743525505	0.2780672013759613	0.05547099933028221	0.04189784452319145	0.2638830840587616	0.25747498869895935	0.09027516841888428	0.4008657932281494	0.7117234468460083	0.2905769348144531	0.9084995985031128	0.8363072276115417	0.9013434648513794		0.8710941672325134	0.901002049446106	0.13871446251869202	0.10460693389177322	0.11495935916900635	0.015074626542627811	0.0912867933511734	0.06460411101579666	0.18844066560268402	-0.05359655246138573	-0.07593103498220444	-0.040805697441101074	-0.11789175868034363	-0.12796515226364136	-0.3725028336048126	-0.1436915546655655	-0.03519980236887932	-0.13665850460529327	-0.2416476458311081	-0.09106390178203583	-0.2051088958978653	-0.004773159045726061	-0.0901743695139885	-0.16683349013328552	-0.12915831804275513	-0.0418553426861763	-0.1103716567158699	0.09365672618150711	0.0019378168508410454	0.09117969125509262	-0.05828865244984627	0.06722024083137512	-0.2072598785161972	-0.09269437938928604	-0.009846438653767109	-0.1613907366991043	-0.2624748945236206	-0.08783833682537079	0.0465918593108654	-0.02104044146835804	-0.1756969690322876	0.2595973312854767
20	0.06517340987920761	0.8535060882568359	-0.06250397115945816	0.31524693965911865	-0.0268873181194067	-0.04467907175421715	0.25372666120529175	0.10717426240444183	0.006427210755646229	0.2989639639854431	0.2976343333721161	-0.002084779553115368	0.3923685550689697	0.5497985482215881	0.22627931833267212	0.9103502035140991	0.7046969532966614	0.9224727153778076	0.8710940480232239		0.9192652702331543	0.15590205788612366	0.11700105667114258	0.0905071347951889	0.16105277836322784	0.2058345377445221	0.048465583473443985	0.19802387058734894	0.0037821116857230663	-0.10821771621704102	-0.07842223346233368	-0.1624385416507721	-0.16028842329978943	-0.2905080318450928	-0.11652963608503342	0.005401419475674629	-0.1016869843006134	-0.17116257548332214	-0.06546209007501602	-0.17329034209251404	-0.1087992712855339	-0.21702872216701508	-0.1509007215499878	-0.13771121203899384	0.053666021674871445	-0.19795602560043335	0.1612866371870041	0.021683964878320694	0.03094477392733097	-0.1228259950876236	0.028566502034664154	-0.17973636090755463	-0.1580762267112732	-0.008708997629582882	-0.19859066605567932	-0.21275436878204346	-0.1768042892217636	-0.04007664695382118	-0.0005618508439511061	-0.12124621868133545	0.37258321046829224
21	0.06462976336479187	0.8215147256851196	-0.0028931982815265656	0.35583657026290894	-0.05871349945664406	-0.05836500972509384	0.19815053045749664	0.09119468182325363	0.013196033425629139	0.25639456510543823	0.2766258716583252	-0.06623439490795135	0.4059677720069885	0.5256732702255249	0.1582898646593094	0.8802246451377869	0.6776660084724426	0.9270840883255005	0.901002049446106	0.9192655086517334		0.17038552463054657	0.07474491745233536	0.0757700651884079	0.1461639404296875	0.15551069378852844	0.10560701042413712	0.22950725257396698	-0.03345711529254913	-0.16190478205680847	-0.0475035160779953	-0.11439290642738342	-0.18836413323879242	-0.33486485481262207	-0.08049364387989044	-0.08251658082008362	-0.14237496256828308	-0.18633994460105896	-0.042139455676078796	-0.16104505956172943	-0.11561884731054306	-0.21919915080070496	-0.15171405673027039	-0.12699206173419952	0.03378786891698837	-0.1695125550031662	0.16518254578113556	-0.06066008657217026	0.08744814991950989	-0.10286403447389603	0.009526057168841362	-0.1808244287967682	-0.18784615397453308	-0.05058862268924713	-0.17841774225234985	-0.18370658159255981	-0.16867177188396454	-0.0724639818072319	-0.03810209035873413	-0.14183825254440308	0.30911749601364136
22	0.19593501091003418	0.2098982185125351	0.34849458932876587	0.30673468112945557	0.2755490839481354	0.32171010971069336	0.23213250935077667	-0.01405990682542324	0.05431240051984787	0.199800044298172	0.05944761261343956	-0.016459180042147636	0.0878279060125351	0.05055521801114082	-0.19450944662094116	0.16349062323570251	-0.023951197043061256	0.1579723209142685	0.1387145072221756	0.15590214729309082	0.17038556933403015		0.2904607653617859	0.20944581925868988	0.41531363129615784	0.3391920030117035	0.2924395203590393	0.17987489700317383	-0.017929675057530403	0.020337702706456184	-0.11564124375581741	-0.06402862071990967	0.002573763718828559	-0.044869255274534225	0.12307225167751312	0.0658963993191719	-0.10383274406194687	0.015594194643199444	-0.10376989841461182	-0.03830524906516075	-0.17067411541938782	-0.1368682086467743	-0.03292495757341385	0.08510584384202957	0.11157504469156265	-0.096377894282341	0.028808599337935448	-0.01680377870798111	0.029034346342086792	-0.003000811440870166	0.10805517435073853	0.13264696300029755	-0.16112399101257324	-0.12603896856307983	-0.005241640843451023	-0.025051739066839218	-0.00038709049113094807	0.03670006990432739	-0.005922301672399044	0.1258096843957901	0.3681511878967285
23	-0.058763135224580765	0.13148875534534454	0.207255557179451	0.3618471920490265	0.14470131695270538	0.20638151466846466	0.1094970628619194	0.18215668201446533	0.10656703263521194	-0.07849575579166412	0.18887172639369965	-0.018858328461647034	0.3788492679595947	0.14439456164836884	-0.0015170135302469134	0.07762249559164047	0.06810607761144638	0.05095868930220604	0.10460694134235382	0.11700110882520676	0.07474493235349655	0.2904607653617859		0.34497126936912537	0.29264795780181885	0.29058143496513367	0.13225026428699493	0.16728921234607697	0.03106260672211647	0.09907923638820648	0.0025507204700261354	-0.13314153254032135	-0.0031349032651633024	-0.07783911377191544	-0.005681375972926617	0.2049839198589325	0.013038589619100094	-0.14533650875091553	0.08973891288042068	-0.04787124693393707	-0.0166876632720232	0.28969940543174744	-0.06767524778842926	-0.09585826843976974	-0.12734483182430267	-0.01101197861135006	-0.0654837042093277	0.18910063803195953	0.06214337423443794	0.24334309995174408	0.1808103770017624	-0.09661158919334412	0.01208645012229681	-0.07168661057949066	0.0459766760468483	0.044850993901491165	-0.04162389785051346	0.09651241451501846	0.09151852130889893	0.23205681145191193	0.3413621187210083
24	0.2388393133878708	0.09571264684200287	0.16393043100833893	0.11743580549955368	-0.042379073798656464	0.1563878208398819	0.19964641332626343	0.05149037018418312	0.2962295711040497	0.05204806104302406	0.1115407645702362	-0.05532338470220566	0.10594639927148819	0.17029449343681335	0.17655065655708313	0.08999963104724884	0.13866902887821198	0.06278179585933685	0.11495936661958694	0.0905071422457695	0.0757700726389885	0.2094458043575287	0.3449711203575134		0.3321227431297302	0.3913203179836273	0.15441645681858063	0.10286041349172592	-0.03290673717856407	0.1477738469839096	-0.004812940955162048	-0.2524417042732239	-0.04939621314406395	-0.20981720089912415	-0.06920263916254044	-0.040956493467092514	0.05589922145009041	-0.22839123010635376	-0.07890990376472473	-0.022732947021722794	-0.04546912759542465	0.06292878091335297	-0.10181459039449692	-0.1030716821551323	0.00012557418085634708	0.046873804181814194	0.03582471236586571	-0.1348622441291809	0.10251118242740631	-0.1290995478630066	0.021174704656004906	0.022472968325018883	-0.004915355704724789	-0.08562944829463959	-0.05781619995832443	0.006711428053677082	0.0045614587143063545	0.07061804831027985	0.18339857459068298	0.07152126729488373	0.25483444333076477
